model_parameters,model_rank,auc_score_mean,auc_score_std,auc_score_cv
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",231,0.7953237430314332,0.0154878673103816,0.019473663958966558
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1311,0.7824149280540115,0.012698094641757448,0.016229361412287466
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1330,0.7818561927051363,0.011649400079608607,0.014899671049867835
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",839,0.7900632412344306,0.014397011567558427,0.01822260651573143
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1381,0.7794071883683765,0.010053209369217145,0.012898533037990956
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1382,0.7793531199269719,0.014543182230210125,0.018660581267157656
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1246,0.7843873360622321,0.010018809260504604,0.012772783037014415
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1408,0.77706897372436,0.011575809263388415,0.014896759045606365
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",1062,0.7878045002754831,0.015744933525072592,0.01998583851649341
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",691,0.7911853023479477,0.012226672473810292,0.015453614263973325
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1361,0.7803198373898468,0.008926762742195678,0.011439876720365727
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1175,0.7858913703682678,0.011523777060621732,0.014663320523829779
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",1252,0.7841836162951576,0.01190861092944522,0.015185998128482906
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1434,0.7744492262905208,0.011937339400040636,0.015413972917525462
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1402,0.7774333595596712,0.01319070466926018,0.016966990812860454
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1377,0.7795586611031539,0.014160932850311449,0.01816532040099754
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1455,0.769749603311101,0.010100379760721864,0.013121643346452895
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1324,0.781957323996258,0.014102834268555353,0.018035299159910218
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",691,0.7911853023479477,0.012226672473810292,0.015453614263973325
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1444,0.7732914036006631,0.008378162550344683,0.010834418320614445
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1449,0.7714342356420439,0.00805278977307417,0.010438724911362081
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",1388,0.7786294642779538,0.011183385777154674,0.014362911102427083
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1456,0.7695072662356622,0.012656088922173118,0.016447003787352386
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1454,0.7701496450585704,0.01357827561528916,0.017630697751287703
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1435,0.7743558514400357,0.011098440675920264,0.01433248119101958
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1224,0.7847387627793904,0.014489942147067015,0.01846466981667439
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",935,0.7892000762545596,0.012901979371608568,0.016348172991619156
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",1080,0.7875621927551494,0.012010688798269614,0.015250463910986264
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1427,0.7754721993344623,0.013049092534613156,0.016827286066234674
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1303,0.7825917039887806,0.010657315778632602,0.013617976940355334
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",1132,0.7866428871650709,0.011916997432979803,0.015149183482643139
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1397,0.7777126955848349,0.0066123211760197465,0.008502267242850296
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1391,0.7782920154864689,0.010324189324536976,0.01326518725504832
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1352,0.7809154829981736,0.01307009418077143,0.01673688698115107
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1415,0.7763395344373173,0.012960269996343901,0.016694074462841015
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1374,0.7796932193950438,0.011305121335076234,0.014499448057080406
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",1080,0.7875621927551494,0.012010688798269614,0.015250463910986264
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1433,0.7745615884654771,0.011683649141029569,0.015084209332116036
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1380,0.7794445281762102,0.010997104309788223,0.014108899238179129
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",1305,0.7825701764279178,0.01163586792019204,0.01486878528045186
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1432,0.7746195529407887,0.009757222116269545,0.012596147462618182
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1447,0.7726985405304049,0.006414158531161283,0.008300984400408471
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1446,0.7727730174836233,0.012513589779390148,0.016193098744749248
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1165,0.7860650772996328,0.01053944020194144,0.013407846889913427
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",749,0.7907642728809835,0.012682142026453782,0.016037828795993858
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",545,0.7922471756897188,0.014481662874167613,0.018279223099230475
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1293,0.7827921452536136,0.007760042634470917,0.009913286281068613
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1095,0.7873019265028495,0.014883888077503661,0.01890493034053282
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",758,0.7907302043910432,0.011014851119843492,0.013929973913575545
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1412,0.7765505025526571,0.011473131479360143,0.014774482073794242
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1307,0.7825282362607525,0.011891221165648367,0.015195900434813189
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1128,0.7866672954209403,0.01603039235946123,0.020377601119013693
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1379,0.7795093812650605,0.011638469388829346,0.014930505865036995
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1207,0.785097372505112,0.011027294755035147,0.014045766985372691
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",587,0.7919387929031702,0.014621149543470505,0.018462474214542262
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1404,0.7771207119801938,0.007874875313441533,0.010133400374023537
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1347,0.7813489995934849,0.014452626048588461,0.01849701740977179
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",1197,0.7852669420945428,0.010356745197559292,0.01318882107775318
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1436,0.7743446244959827,0.012029968314244579,0.015535677440874376
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1395,0.7777781821330204,0.008273419693451148,0.010637248361430865
"{'eta': 0.2, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1316,0.7823128576830927,0.01445668495385037,0.01847941627428375
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",734,0.7908464037496886,0.015337534893100186,0.019393822644168817
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",678,0.7912935339658232,0.015294555549777456,0.019328548627364422
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",1078,0.7876034322256024,0.014063719887695352,0.017856346623521212
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1156,0.7862477493429006,0.016183062776187983,0.020582650684485684
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",778,0.7906091264072707,0.0130063755147053,0.016451081931990318
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",801,0.7904230704301867,0.013421933452750005,0.016980695471660683
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1263,0.7835933265451045,0.016828599260483926,0.0214761901236218
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1031,0.7881937228286424,0.014444278118706104,0.018325796946046434
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",988,0.7887019586610364,0.012945125425431083,0.016413203090566382
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",871,0.7898646609675586,0.013872038531610148,0.017562551177586993
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",591,0.7918970103581539,0.01497524972825508,0.01891060268238944
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",1078,0.7876034322256024,0.014063719887695352,0.017856346623521212
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1318,0.7822671913021707,0.01547919897135656,0.019787611117359674
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",909,0.7894576225715225,0.011717411124785602,0.01484235605531067
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",775,0.7906197933009861,0.013430181566217062,0.01698690278185869
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1358,0.7804553333531857,0.01453695354506639,0.018626246658612896
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1086,0.7874716828545877,0.01376810897195257,0.017483941672725458
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1098,0.7872775290360332,0.012455139045691316,0.015820518922903554
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",682,0.7912386583352479,0.013611920091808633,0.017203305157571385
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",590,0.7919020836669715,0.014506230601972446,0.018318212442124265
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",1052,0.7879445953517621,0.014885076002889183,0.018891018595341768
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1120,0.7867481092955835,0.012813044623551961,0.01628608251124257
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1138,0.7865135226742117,0.012249796962806597,0.015574807819141194
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",634,0.7916573283751749,0.013492377983403392,0.017043204805664618
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1103,0.787159735589437,0.01564704581600101,0.019877853386751635
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1194,0.7853790424128491,0.012097398989594782,0.015403261783544715
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",813,0.7903326780721852,0.015618128220447596,0.019761460779458128
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",766,0.7907044305951977,0.012857213579624195,0.01626045470612326
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",425,0.7933241162277577,0.013945338813056764,0.017578362396653977
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",1052,0.7879445953517621,0.014885076002889183,0.018891018595341768
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1211,0.7850390463470248,0.011790691105516267,0.015019241603817266
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1153,0.786275500081291,0.012299978964627332,0.015643345065890605
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",740,0.7907982276668375,0.013222108983688837,0.016719952727637242
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1265,0.7835159728294111,0.015088958817160571,0.019258010481486093
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1238,0.7844878477597995,0.01189896925869211,0.015167818459739133
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1030,0.7882394449880876,0.013195292658858037,0.01674020850232565
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",538,0.7923202456413513,0.016006779323735225,0.020202411098025626
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",735,0.7908452937193012,0.016286481137812153,0.02059376374514128
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",1036,0.7881401463969849,0.015238374928948422,0.019334600576574205
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",884,0.7897471382551546,0.015791119235877553,0.019995158539942305
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",906,0.7894787621548754,0.01432923497638823,0.018150247559892186
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",781,0.7905953668858564,0.013995976105467682,0.017703083893088858
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1186,0.7856298940185403,0.01307749333629105,0.016645870321200417
"{'eta': 0.2, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1133,0.7866334943597293,0.01404375664171706,0.017852985847173725
